date,sku_name,product_id,merchant_code,merchant_badge,product_type,merchant_city,cod,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
4/19/2020,HP Oppo A5S RAM 2/32 GB,D1532,2364,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2500000,999988,0,0,1,100,29,84
4/28/2020,HP OPPO A5S 3/32 GB - OPO A5 S RAM 3GB ROM 32GB GARANSI RESMI - Hitam,E2335,881,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2100000,98,0,0,23,94,59,168
4/3/2020,Oppo A5S RAM 3GB-32GB Garansi Resmi Oppo,E2336,922,PM,Oppo A5s (AX5s),Kota Medan,FALSE,1890000,8,0,0,1,96,10,28
4/17/2020,oppo a5s ram 3/32 garansi ori - Hitam,D1540,2504,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2100000,1,0,0,6,98,89,369
4/21/2020,OPPO A5S 3/32 GB Original Garansi Resmi - Merah,D570,973,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1950000,991,0,0,312,98,141,390
4/21/2020,OPPO A5s Garansi Resmi 100%,D1541,899,PM,Oppo A5s (AX5s),Kota Bandung,FALSE,2099000,999971,0,0,4,100,18,61
4/2/2020,oppo A5s - Merah,D565,68,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2000000,999912,0,0,7,100,181,432
4/11/2020,OPPO A5s Garansi Resmi 100%,D1541,899,PM,Oppo A5s (AX5s),Kota Bandung,FALSE,2099000,999972,0,0,2,100,17,60
4/14/2020,HP OPPO A5S 3/32GB GARANSI RESMI OPPO INDONESIA HITAM - Biru,F785,988,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1850000,1,0,0,259,92,48,144
4/15/2020,oppo A5S new 3/32GB resmi,D1542,1412,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1850000,999992,3700000,2,5,100,21,38
4/9/2020,OPPO A5S 3/32 GB Original Garansi Resmi - Merah,D570,973,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1940000,994,7760000,4,279,97,138,382
4/11/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA - Merah,D571,875,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1835000,9939,-14680000,-8,126,98,463,977
4/19/2020,Oppo A5S ram 2/32 Garansi Resmi,E2337,871,PM,Oppo A5s (AX5s),Kota Jambi,FALSE,2000000,999959,0,0,1,100,32,65
4/26/2020,Oppo A5s 3/32 new garansi resmi oppo 1 tahun,D1533,1114,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1900000,999999,0,0,2,100,21,33
4/17/2020,OPPO A5s 2GB/32GB - Black,D1538,2495,PM,Oppo A5s (AX5s),Kota Malang,FALSE,2000000,999983,0,0,4,100,19,37
4/5/2020,OPPO A5s RAM 3GB ROM 32GB - GARANSI RESMI OPPO,D1543,1215,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,2100000,3,0,0,1,100,45,77
4/12/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA 1 TAHUN - Merah,D1544,876,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1909900,9994,0,0,10,98,30,87
4/20/2020,OPPO A5S RAM 3GB ROM 32GB GARANSI RESMI OPPO INDONESIA ORIGINAL - Merah,D1545,1083,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,1949000,8378,1949000,1,6,95,128,409
4/8/2020,OPPO A5S 3GB+32GB NEW - Merah,D1546,889,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1849000,1,12943000,7,28,99,361,941
4/29/2020,Oppo A5s 3/32 - Hitam,D591,1242,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,1950000,999993,0,0,1,99,35,37
4/12/2020,Oppo A5s RAM 3/32,D158,373,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2099000,22,2099000,1,49,99,120,371
4/3/2020,Oppo A5s 3/32 RAM 3GB INTERNAL 32GB GARANSI RESMI OPPO - Merah,D586,1474,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1875000,10,0,0,35,98,285,748
4/3/2020,handphone Oppo A5s - Merah,D1547,1330,PM,Oppo A5s (AX5s),Kota Tangerang,FALSE,2000000,999960,0,0,3,100,6,78
4/17/2020,OPPO A5S RAM 3GB,D1548,3332,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2249000,6,0,0,2,100,18,34
4/12/2020,OPPO A5S 3GB + 32GB NEW - Hitam,D1549,895,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1799000,5,19789000,11,461,98,88,237
4/6/2020,Oppo A5s ram 2/32Gb Garansi Resmi oppo,E982,1015,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,1599000,999989,0,0,51,91,14,34
4/10/2020,HP OPPO A5S [3/32 GB] RAM 3GB ROM 32GB - GARANSI RESMI - BLACK & RED - Hitam,D1550,1049,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1915000,60,0,0,9,99,41,152
4/11/2020,oppo A5S new 3/32GB resmi,D1542,1412,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1850000,999999,0,0,1,100,19,31
4/10/2020,Oppo A5s new repack original garansi 1 tahun murah - Hitam,G386,3333,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1930000,3,0,0,6,99,94,210
4/14/2020,OPPO A5S RAM 3 ROM 32 GARANSI RESMI OPPO INDONESIA - Merah,F778,1126,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,1844999,8056,3689998,2,42,99,42,141
4/6/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA,E1009,9,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1850000,999977,0,0,5,97,8,32
4/29/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA 1 TAHUN - Merah,D1544,876,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1949900,9994,0,0,5,95,32,91
4/19/2020,Oppo A5s 3/32 Gb Garansi Resmi 1 Thn - Hitam,G387,1361,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,2080000,1,0,0,2,99,59,156
4/13/2020,OPPO A5s 3/32,F776,1475,PM,Oppo A5s (AX5s),Kota Semarang,FALSE,2500000,2,5000000,2,2,100,60,104
4/3/2020,OPPO A5S GARANSI RESMI 3/32 BLACK/BLUE/RED,F779,1481,PM,Oppo A5s (AX5s),Kab. Jepara,FALSE,1899999,999905,0,0,2,100,9,94
4/4/2020,OPPO A5s 3/32 Garansi Resmi NEW - Biru,G388,846,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2099000,3,0,0,1,100,4,6
4/4/2020,HP OPPO A5S 3/32 GARANSI OPPO 1THN,E2338,1240,PM,Oppo A5s (AX5s),Kota Palembang,FALSE,2100000,96,2100000,1,24,100,7,28
4/24/2020,OPPO A5s ram 3/32 GARANSI RESMI OPPO INDONESIA,D577,1485,PM,Oppo A5s (AX5s),Kab. Bogor,FALSE,2099000,999974,0,0,2,99,34,77
4/19/2020,OPPO A5S RAM 3/32 GARANSI RESMI,E998,981,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1920000,4,0,0,12,100,28,48
4/15/2020,Oppo A5s - Merah,E1005,1292,PM,Oppo A5s (AX5s),Kab. Sleman,FALSE,2000000,9965,0,0,6,99,25,80
4/11/2020,Oppo A5S Garansi Resmi 2GB RAM 32GB ROM,D1551,1500,PM,Oppo A5s (AX5s),Kota Pekanbaru,FALSE,1999000,999998,0,0,1,100,21,43
4/6/2020,OPPO A5S RAM 3/32Gb Garansi ResmiOppo Indonesia - Merah,D1539,928,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1949000,14,0,0,8,99,180,284
4/24/2020,HP OPPO A5S 3/32GB GARANSI RESMI OPPO INDONESIA HITAM - Biru,F785,988,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1850000,1,3700000,2,56,92,54,159
4/28/2020,Oppo A5S RAM 3/32GB - Garansi Resmi,D574,1484,PM,Oppo A5s (AX5s),Kab. Deli Serdang,FALSE,1950000,39,0,0,1,100,52,66
4/26/2020,OPPO A5S RAM 3/32 GARANSI RESMI OPPO 1 TAHUN,D1535,1223,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2199000,999992,0,0,4,100,24,52
4/1/2020,Oppo A5s Garansi Resmi Oppo,D583,1204,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2100000,999891,0,0,4,99,63,199
4/20/2020,OPPO A5S 3/32 - Hitam,D1552,2506,PM,Oppo A5s (AX5s),Kota Singkawang,FALSE,2099000,6,0,0,1,96,31,40
4/25/2020,Oppo A5S 3GB / 32GB Garansi Resmi - Biru,E115,19,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1875000,5,0,0,88,95,70,241
4/22/2020,HP Oppo A5S RAM 2/32 GB,D1532,2364,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2500000,999988,0,0,7,100,29,84
4/5/2020,Oppo A5S RAM 3/32GB Garansi Resmi,D1553,891,PM,Oppo A5s (AX5s),Kota Medan,FALSE,1870000,9,0,0,6,99,21,82
4/1/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA,E1009,9,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1850000,999977,0,0,1,97,8,32
4/24/2020,Oppo a5s ram 3/32gb,E987,945,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2200000,3,0,0,1,100,31,67
4/4/2020,HP OPPO A5S 3/32 Resmi - Hitam,D1554,971,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,1949000,999987,3898000,2,53,99,67,140
4/9/2020,HP Oppo A5S RAM 2/32 GB,D1532,2364,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2500000,999988,0,0,53,100,29,84
4/21/2020,Oppo A5s ram 3gb/32gb garansi resmi oppo 1 tahun,D1534,2507,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1925000,5,0,0,3,100,21,57
4/10/2020,OPPO A5s 2GB/32GB - Red,D1555,2495,PM,Oppo A5s (AX5s),Kota Malang,FALSE,2000000,999982,0,0,2,100,19,37
4/23/2020,Oppo A5s 3/32 RAM 3GB INTERNAL 32GB GARANSI RESMI OPPO - Merah,D586,1474,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Utara,FALSE,1900000,3,1900000,1,39,98,289,755
4/14/2020,HP OPPO A5S 3/32 GB - OPO A5 S RAM 3GB ROM 32GB GARANSI RESMI - Hitam,E2335,881,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2100000,98,0,0,20,94,55,191
4/13/2020,OPPO A5s RAM 3GB INTERNAL 32GB GARANSI RESMI 1 TAHUN OPPO INDONESIA - Merah,G389,924,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1899000,94,1899000,1,65,95,89,137
4/24/2020,Oppo A5s - Hitam,D1556,3334,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,1999000,999999,0,0,1,99,24,36
4/4/2020,OPPO A5s 3GB/32GB Garansi Resmi 1 Tahun,E991,1409,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1889000,9971,0,0,2,96,44,214
4/28/2020,OPPO A5S 3/32 gb - Hitam,F2105,3335,PM,Oppo A5s (AX5s),Kab. Tangerang,FALSE,1860000,6,5580000,3,12,98,37,131
4/17/2020,OPPO A5S RAM 2/32 GARANSI RESMI OPPO 1 TAHUN,D573,1223,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2199000,999969,0,0,5,100,51,116
4/23/2020,Oppo A5S 3GB / 32GB Garansi Resmi - Biru,E115,19,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1875000,5,0,0,5,95,70,241
4/3/2020,oppo a5s 3/32 new,D561,1310,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,1890000,9903,26460000,14,17,96,149,568
4/13/2020,OPPO A5s,D564,1476,PM,Oppo A5s (AX5s),Kab. Kebumen,FALSE,2000000,999999,0,0,2,100,26,77
4/26/2020,Oppo A5s Ram 3/32,D1557,957,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2099000,8,0,0,2,100,28,61
4/1/2020,HP OPPO A5S RAM 3,E2339,3336,PM,Oppo A5s (AX5s),Kota Pekalongan,FALSE,2099000,7,0,0,1,98,19,41
4/1/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA 1 TAHUN - Merah,D1544,876,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1929900,9994,0,0,14,98,30,84
4/17/2020,OPPO A5S RAM 3/32GB,E2340,1417,PM,Oppo A5s (AX5s),Kota Medan,FALSE,2000000,999879,0,0,4,100,36,120
4/18/2020,OPPO A5S RAM 3/32 GARANSI RESMI OPPO 1 TAHUN,D1535,1223,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1899000,999994,1899000,1,3,100,24,49
4/2/2020,OPPO A5S RAM 2/32GB GARANSI RESMI OPPO INDONESIA - Merah,D1558,3,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1939900,42,5819700,3,7,97,55,161
4/20/2020,OPPO A5S RAM 3/32 GARANSI RESMI OPPO 1 TAHUN,D1535,1223,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1899000,999994,0,0,1,100,24,49
4/24/2020,OPPO A5S 3/32 GB Original Garansi Resmi 3/32GB - Hitam,E986,1480,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1940000,20,0,0,2,99,29,66
4/26/2020,OPPO A5S RAM 3/32Gb Garansi ResmiOppo Indonesia - Merah,D1539,928,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1899000,29,0,0,18,99,184,297
4/18/2020,OPPO A5s - Hitam,D582,1488,PM,Oppo A5s (AX5s),Kab. Kubu Raya,FALSE,2000000,999999,0,0,1,100,26,34
4/11/2020,New Oppo A5s (RAM 2GB ROM 32GB)- GARANSI RESMI OPPO BLACK - Merah,E2341,1002,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1899000,999999,0,0,7,100,32,75
4/13/2020,OPPO A5S RAM3/32 GARANSI RESMI OPPO 1 TAHUN,D1530,982,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,1899000,999994,0,0,22,97,84,213
4/17/2020,OPPO A5S 3/32 RAM 3GB ROM 32GB Garansi Resmi,D1559,1349,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,2000000,999959,0,0,2,100,20,41
4/12/2020,oppo A5S new 3/32GB resmi,D1542,1412,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1850000,999998,1850000,1,6,100,19,32
4/4/2020,OPPO A5S RAM 3/32 GARANSI RESMI,E998,981,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1859900,2,1859900,1,55,100,25,42
4/2/2020,OPPO A5S RAM 3GB 32GB GARANSI RESMI OPPO - Hitam,D575,880,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1899000,9840,0,0,174,95,634,1438
4/25/2020,Oppo A5s 3/32 - Hitam,D587,903,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1899000,1,0,0,6,99,40,51
4/19/2020,OPPO A5s RAM 3GB INTERNAL 32GB GARANSI RESMI 1 TAHUN OPPO INDONESIA - Merah,G389,924,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1879000,92,0,0,36,95,90,140
4/11/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO 1 TAHUN - Hitam,D578,877,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1999000,1,0,0,22,97,210,594
4/10/2020,HP OPPO A5S,E983,1473,PM,Oppo A5s (AX5s),Kota Semarang,FALSE,1850000,1,3700000,2,19,100,48,90
4/5/2020,HP OPPO A5S,E983,1473,PM,Oppo A5s (AX5s),Kota Semarang,FALSE,1850000,1,1850000,1,12,100,48,90
4/1/2020,OPPO A5s 3/32 GB GARANSI RESMI,D1560,953,PM,Oppo A5s (AX5s),Kab. Bekasi,FALSE,1890000,1,0,0,11,98,38,67
4/5/2020,HP OPPO A5S RAM 3,E2339,3336,PM,Oppo A5s (AX5s),Kota Pekalongan,FALSE,2099000,7,0,0,1,98,19,41
4/29/2020,OPPO A5S RAM 3GB ROM 32GB GARANSI RESMI OPPO INDONESIA ORIGINAL - Hitam,D1561,1051,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,1874999,99,73124961,39,1324,96,105,476
4/3/2020,Oppo A5s - Merah,E1005,1292,PM,Oppo A5s (AX5s),Kab. Sleman,FALSE,2000000,9967,0,0,7,99,24,74
4/4/2020,OPPO A5S RAM 3/32Gb Garansi ResmiOppo Indonesia - Merah,D1539,928,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1949000,14,0,0,9,99,180,284
4/25/2020,OPPO A5S RAM 3GB,D1548,3332,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2249000,6,0,0,1,100,18,34
4/11/2020,HP OPPO A5S 3/32 Resmi - Hitam,D1554,971,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,1949000,999983,0,0,36,99,68,144
4/4/2020,Oppo A5s Ram 3/32 Garansi resmi 1tahun,E2342,1151,PM,Oppo A5s (AX5s),Kab. Tangerang,FALSE,1980000,48,0,0,2,93,6,39
4/30/2020,OPPO A5S 3/32GB Garansi Resmi 1Tahun - Biru,E2343,3337,PM,Oppo A5s (AX5s),Kota Tangerang Selatan,FALSE,1729000,7,0,0,6,100,7,12
4/26/2020,OPPO A5S. RAM3GB/32GB - Hitam,E2344,921,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2099000,9988,0,0,2,99,30,49
4/23/2020,OPPO A5s 3/32 GARANSI RESMI 1 TAHUN OPPO - Merah,F2106,3150,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1909000,99,0,0,3,99,59,79
4/5/2020,Oppo A5s ram3/32 garansi Resmi - Hitam,E996,986,PM,Oppo A5s (AX5s),Kab. Bekasi,FALSE,1950000,2,0,0,2,98,24,32
4/29/2020,OPPO A5S RAM 2GB ROM 32GB GARANSI OPPO INDONESIA 1 TAHUN - Hitam,D1562,876,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1949900,9998,0,0,1,98,33,87
4/19/2020,OPPO A5s Garansi Resmi 100%,D1541,899,PM,Oppo A5s (AX5s),Kota Bandung,FALSE,2099000,999971,0,0,3,100,18,61
4/17/2020,OPPO A5S 3/32 - Hitam,D1552,2506,PM,Oppo A5s (AX5s),Kota Singkawang,FALSE,2099000,6,0,0,3,96,31,40
4/25/2020,Oppo A5s 3/32 - Merah,F2107,935,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1899000,2,0,0,2,100,21,22
4/29/2020,Oppo A5S RAM 3/32GB - Garansi Resmi,D574,1484,PM,Oppo A5s (AX5s),Kab. Deli Serdang,FALSE,1950000,39,0,0,3,100,52,66
4/11/2020,Oppo a5s ram 3gb internal 32gb garansi resmi,D569,1482,PM,Oppo A5s (AX5s),Kota Bandung,FALSE,2099000,999978,0,0,1,100,27,51
4/2/2020,A5S RAM 3/32 GARANSI RESMI OPPO,E1003,896,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,1885000,37,-1885000,-1,18,99,42,102
4/10/2020,oppo A5s - Merah,D565,68,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2000000,999912,0,0,14,100,181,433
4/21/2020,Oppo A5s new repack original garansi 1 tahun murah - Hitam,G386,3333,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1930000,3,0,0,5,99,94,205
4/13/2020,OPPO A5s - Hitam,D582,1488,PM,Oppo A5s (AX5s),Kab. Kubu Raya,FALSE,2000000,999999,0,0,2,100,26,34
4/5/2020,Oppo A5S Garansi Resmi,E116,33,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1980000,49,0,0,41,96,59,160
4/30/2020,OPPO A5S 3/32GB Garansi resmi OPPO 1 tahun,E1006,1493,PM,Oppo A5s (AX5s),Kota Tangerang,FALSE,2099000,1,8396000,4,8,100,134,598
4/14/2020,OPPO A5S 3/32 GB Original Garansi Resmi 3/32GB - Hitam,E986,1480,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1940000,20,0,0,4,99,29,66
4/12/2020,OPPO A5s ram 3/32 GARANSI RESMI OPPO INDONESIA,D577,1485,PM,Oppo A5s (AX5s),Kab. Bogor,FALSE,2099000,999974,0,0,3,99,34,77
4/9/2020,OPPO A5S RAM 2/32GB GARANSI RESMI OPPO INDONESIA - Merah,D1558,3,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1939900,42,0,0,14,97,55,161
4/30/2020,Oppo A5s ram 3gb/32gb garansi resmi oppo 1 tahun,D1534,2507,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1925000,5,0,0,3,100,21,57
4/8/2020,OPPO A5S RAM 3 ROM 32 GARANSI RESMI OPPO INDONESIA - Merah,F778,1126,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Selatan,FALSE,1844999,8081,1844999,1,73,99,35,119
4/17/2020,OPPO A5s RAM 3GB INTERNAL 32GB GARANSI RESMI 1 TAHUN OPPO INDONESIA - Merah,G389,924,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1879000,92,0,0,51,95,90,139
4/25/2020,oppo A5S Ram 3/32,E993,1487,PM,Oppo A5s (AX5s),Kab. Sukabumi,FALSE,1950000,999988,0,0,1,100,20,20
4/19/2020,OPPO A5S RAM 2GB ROM 32GB GARANSI OPPO INDONESIA 1 TAHUN - Hitam,D1562,876,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1869900,9998,0,0,3,98,33,87
4/11/2020,OPPO A5S 3/32GB Garansi resmi OPPO 1 tahun,E1006,1493,PM,Oppo A5s (AX5s),Kota Tangerang,FALSE,2099000,1,14693000,7,12,100,129,594
4/4/2020,Oppo A5s - Merah,E1005,1292,PM,Oppo A5s (AX5s),Kab. Sleman,FALSE,2000000,9967,0,0,3,99,24,74
4/4/2020,Oppo A5S 3Gb new - Hitam,D1563,1307,PM,Oppo A5s (AX5s),Kota Bekasi,FALSE,1899000,9999,0,0,3,98,10,36
4/21/2020,Oppo A5S Resmi 3/32 New Garansi Nasional,D572,1230,PM,Oppo A5s (AX5s),Kota Medan,FALSE,1958000,17,0,0,4,100,44,138
4/4/2020,OPPO A5S RAM 3/32 GARANSI RESMI OPPO INDONESIA - Biru,E995,912,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1869900,9978,1869900,1,21,97,45,116
4/24/2020,OPPO A5s 2GB/32GB - Black,D1538,2495,PM,Oppo A5s (AX5s),Kota Malang,FALSE,2000000,999983,0,0,1,100,19,37
4/21/2020,Handphone Oppo A5s,D584,965,PM,Oppo A5s (AX5s),Kota Yogyakarta,FALSE,2000000,999964,0,0,3,99,36,53
4/24/2020,Oppo A5s Ram 3/32Gb BNIB Fingerprint - Hitam,D164,512,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1830000,999999,0,0,3,100,29,118
4/22/2020,Oppo A5s Garansi Resmi Oppo,D583,1204,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2100000,999891,0,0,6,99,63,199
4/28/2020,Smart Phone Oppo A5S,D1564,2496,PM,Oppo A5s (AX5s),Kota Cilegon,FALSE,2050000,4,0,0,2,100,17,22
4/9/2020,OPPO A5S RAM 2/32 GARANSI RESMI OPPO 1 TAHUN,D573,1223,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,2000000,999969,0,0,25,100,51,116
4/23/2020,oppo a5s 2/32 new grs resmi oppo,D580,926,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1750000,2,3500000,2,166,99,43,95
4/9/2020,OPPO A5S 3/32 gb - Hitam,F2105,3335,PM,Oppo A5s (AX5s),Kab. Tangerang,FALSE,1860000,6,1860000,1,55,98,25,98
4/17/2020,Handphone Oppo A5s,D584,965,PM,Oppo A5s (AX5s),Kota Yogyakarta,FALSE,2000000,999964,0,0,3,99,36,53
4/9/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO INDONESIA - Merah,D571,875,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1929000,9945,17361000,9,43,98,463,981
4/3/2020,oppo A5s - Merah,D565,68,PM,Oppo A5s (AX5s),Kota Surabaya,FALSE,2000000,999912,0,0,9,100,181,432
4/25/2020,Oppo A5S Garansi Resmi 2GB RAM 32GB ROM,D1551,1500,PM,Oppo A5s (AX5s),Kota Pekanbaru,FALSE,1999000,999998,0,0,1,100,21,43
4/24/2020,HP OPPO A5S RAM 2/32 TERBARU GARANSI RESMI OPPO A5S RAM 2/32 TERLARIS,D1565,984,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,2100000,999950,0,0,19,100,39,90
4/20/2020,Handphone Oppo A5s,D584,965,PM,Oppo A5s (AX5s),Kota Yogyakarta,FALSE,2000000,999964,0,0,1,99,36,53
4/25/2020,Oppo A5S ram 2/32 Garansi Resmi,E2337,871,PM,Oppo A5s (AX5s),Kota Jambi,FALSE,2000000,999959,0,0,2,100,32,65
4/12/2020,HP OPPO A5S [3/32 GB] RAM 3GB ROM 32GB - GARANSI RESMI - BLACK & RED - Hitam,D1550,1049,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Timur,FALSE,1915000,60,0,0,9,99,41,152
4/10/2020,Oppo A5s - Merah,E1005,1292,PM,Oppo A5s (AX5s),Kab. Sleman,FALSE,2000000,9967,0,0,2,99,24,74
4/21/2020,Hp Oppo A5S Ram 3Gb Memory 32Gb Garansi Resmi Oppo Resmi Indonesia,D581,975,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Pusat,FALSE,1925000,9979,0,0,4,100,36,93
4/25/2020,OPPO A5s - Hitam,D582,1488,PM,Oppo A5s (AX5s),Kab. Kubu Raya,FALSE,2000000,999999,0,0,1,100,26,34
4/4/2020,OPPO A5s ram 3/32 GARANSI RESMI OPPO INDONESIA,D577,1485,PM,Oppo A5s (AX5s),Kab. Bogor,FALSE,2099000,999974,0,0,4,99,34,77
4/27/2020,OPPO A5S RAM 3/32GB GARANSI RESMI OPPO 1 TAHUN - Hitam,D578,877,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1899000,1,1899000,1,24,97,229,636
4/17/2020,OPPO A5S RAM 3/32 GARANSI RESMI OPPO INDONESIA - Merah,F2108,3,PM,Oppo A5s (AX5s),Kota Administrasi Jakarta Barat,FALSE,1874900,14,5624700,3,33,98,415,1081
